Chromosome	Bin	Island	../data/bed/Exp1_15_Polymerase_II.bed.gz	../data/bed/Exp2_15_Polymerase_II.bed.gz	../data/bed/Exp1_15h_Input.bed.gz	../data/bed/Exp2_15h_Input.bed.gz
chr1	256950	False	1	0	1	2
chr1	257100	False	1	0	2	6
chr1	257200	False	0	1	0	1
chr1	257300	False	2	0	1	3
chr1	257350	False	0	1	1	1
chr1	257400	False	3	0	2	0
chr1	257450	False	1	1	2	1
chr1	257600	False	1	1	3	0
chr1	258300	False	0	1	0	1
chr1	258400	False	0	1	0	0
chr1	258800	False	1	0	2	3
chr1	259000	False	2	0	2	0
chr1	259250	False	1	0	0	0
chr1	260250	False	1	0	1	0
chr1	260800	False	1	0	2	0
chr1	260950	False	1	0	1	0
chr1	261050	False	2	0	1	2
chr1	261200	False	1	0	1	1
chr1	261250	False	0	1	0	0
chr1	261850	False	0	2	1	0
chr1	261950	False	1	0	0	0
chr1	262000	False	0	1	0	1
chr1	262900	False	0	1	0	0
chr1	263850	False	1	0	2	2
chr1	263950	False	1	1	2	1
chr1	264100	False	0	2	1	1
chr1	264350	False	1	0	0	0
chr1	264600	False	0	1	0	2
chr1	265950	False	1	0	0	0
chr1	266150	False	1	0	2	2
chr1	266850	False	0	1	1	0
chr1	267200	False	0	1	0	1
chr1	267550	False	1	0	1	1
chr1	317750	False	1	0	0	0
chr1	317800	False	2	0	1	0
chr1	317850	False	0	2	2	4
chr1	317900	False	1	0	3	0
chr1	317950	False	0	1	0	0
chr1	318000	False	2	0	2	1
chr1	318050	False	1	0	2	1
chr1	318100	False	2	0	4	0
chr1	318200	False	1	1	2	0
chr1	318400	False	1	0	1	0
chr1	318450	False	0	1	3	0
chr1	318500	False	1	1	4	2
chr1	318550	False	1	0	3	2
chr1	318750	False	1	1	1	0
chr1	318800	False	0	1	0	0
chr1	318900	False	0	1	0	3
chr1	319000	False	1	1	2	2
chr1	319100	False	1	0	0	0
chr1	319300	False	2	1	2	1
chr1	319350	False	1	0	0	3
chr1	319450	False	1	1	5	2
chr1	319500	False	4	2	0	5
chr1	319550	False	1	0	3	3
chr1	319600	False	1	0	4	1
chr1	319650	False	1	0	2	2
chr1	319700	False	0	2	1	2
chr1	319750	False	0	2	0	2
chr1	319800	False	0	1	0	0
chr1	319900	False	2	0	1	2
chr1	319950	False	2	1	2	3
chr1	320000	False	2	1	1	1
chr1	320050	False	3	2	2	1
chr1	320100	False	2	0	1	1
chr1	320150	False	0	1	2	2
chr1	320200	False	2	2	5	1
chr1	320250	False	1	0	0	2
chr1	320350	False	0	1	0	0
chr1	320400	False	1	1	1	1
chr1	320600	False	0	1	0	0
chr1	320650	False	1	1	3	0
chr1	320700	False	1	0	2	1
chr1	320800	False	1	0	2	0
chr1	320850	False	1	0	0	1
chr1	320900	False	1	1	0	1
chr1	321050	False	1	0	1	0
chr1	321150	True	3	1	1	1
chr1	321200	True	4	2	2	2
chr1	321300	True	2	1	3	3
chr1	321350	True	2	2	3	3
chr1	321400	False	1	0	4	2
chr1	321450	False	1	0	3	3
chr1	321700	False	4	0	5	3
chr1	321750	False	1	0	6	1
chr1	321950	False	0	1	3	5
chr1	322000	False	0	2	1	3
chr1	322050	False	2	0	1	4
chr1	322100	False	2	1	3	1
chr1	322150	False	4	1	6	6
chr1	322200	False	0	1	1	2
chr1	322400	False	0	1	2	1
chr1	322550	False	1	1	0	1
chr1	322600	False	1	0	0	2
chr1	322850	False	2	0	2	3
chr1	322900	False	0	2	1	1
chr1	322950	False	1	0	2	0
chr1	323000	False	1	2	3	1
chr1	323050	False	0	1	2	0
chr1	323250	False	1	0	0	2
chr1	323300	False	2	3	5	1
chr1	323350	False	3	0	2	2
chr1	323400	False	2	1	4	1
chr1	323450	False	1	2	3	0
chr1	323500	False	1	0	2	2
chr1	323600	False	1	1	1	0
chr1	323650	False	1	0	4	2
chr1	323700	False	0	1	0	2
chr1	323750	False	1	0	1	3
chr1	323800	False	0	1	1	0
chr1	323900	False	2	0	1	2
chr1	324000	False	2	1	0	0
chr1	324050	False	0	1	1	0
chr1	324100	False	2	1	2	1
chr1	324200	False	2	0	1	0
chr1	324250	False	3	5	0	3
chr1	324450	False	0	1	3	4
chr1	324600	False	2	1	3	1
chr1	324700	False	0	1	1	0
chr1	324750	False	4	0	2	0
chr1	324800	False	0	4	1	0
chr1	324900	False	2	0	0	0
chr1	324950	False	0	1	1	1
chr1	325000	False	2	1	1	0
chr1	325100	False	1	2	1	0
chr1	325150	False	1	1	2	1
chr1	325200	False	1	0	1	0
chr1	325250	False	1	0	2	3
chr1	325350	False	1	0	1	1
chr1	325450	False	4	2	1	2
chr1	325500	False	1	1	0	2
chr1	325550	False	1	0	2	1
chr1	325600	False	2	1	3	0
chr1	325650	False	3	0	0	0
chr1	325700	False	1	1	0	1
chr1	325750	False	0	1	3	1
chr1	325850	False	1	0	0	1
chr1	325900	False	1	1	1	1
chr1	325950	False	0	1	0	0
chr1	326000	False	0	2	1	1
chr1	326100	False	1	0	1	2
chr1	326300	False	1	2	0	1
chr1	326350	False	2	2	2	2
chr1	326400	False	1	1	0	1
chr1	326550	False	1	2	1	0
chr1	326650	False	1	1	2	1
chr1	326700	False	1	0	0	0
chr1	326850	False	0	1	0	0
chr1	326900	False	2	0	1	2
chr1	326950	False	1	0	3	1
chr1	327000	False	2	0	0	0
chr1	327050	False	2	3	3	0
chr1	327100	False	1	1	0	1
chr1	327150	False	2	0	0	0
chr1	327200	False	1	1	2	1
chr1	327250	False	2	0	0	2
chr1	327300	False	0	2	0	1
chr1	327350	False	0	1	2	1
chr1	327450	False	2	0	2	0
chr1	327500	False	1	0	1	0
chr1	327550	False	2	0	1	3
chr1	327600	True	3	1	0	2
chr1	327650	True	2	0	0	0
chr1	327700	True	1	1	1	1
chr1	327750	True	2	1	0	1
chr1	327800	True	2	2	1	1
chr1	327900	True	1	1	1	0
chr1	327950	True	2	0	0	1
chr1	328000	True	1	1	3	0
chr1	328100	True	2	0	0	1
chr1	328150	True	2	1	0	1
chr1	328200	True	1	2	1	0
chr1	328250	True	2	1	1	0
chr1	328400	False	1	0	0	1
chr1	328500	False	1	0	2	1
chr1	328650	False	0	1	0	0
chr1	329100	False	2	1	0	2
chr1	329150	False	1	0	2	1
chr1	329200	False	1	0	0	4
chr1	329250	False	1	0	0	2
chr1	329350	False	1	0	2	0
chr1	329450	False	1	0	0	1
chr1	329600	False	0	1	0	1
chr1	329650	False	1	0	0	0
chr1	329700	False	1	0	0	0
chr1	329750	False	0	1	0	1
chr1	329800	False	0	1	0	0
chr1	329850	False	1	0	1	2
chr1	329900	True	3	5	1	0
chr1	329950	True	1	2	1	0
chr1	330000	True	2	2	3	1
chr1	330050	True	4	0	2	0
chr1	330100	True	1	2	4	0
chr1	330150	True	1	1	1	1
chr1	330200	True	0	1	1	0
chr1	330250	True	0	1	1	1
chr1	330300	True	0	2	1	0
chr1	330400	True	2	1	1	0
chr1	330500	False	0	1	0	2
chr1	330600	False	0	2	1	0
chr1	330650	False	0	2	1	1
chr1	330700	False	0	1	0	0
chr1	330800	False	1	0	1	2
chr1	330900	False	1	1	0	2
chr1	330950	False	2	0	0	1
chr1	331000	False	0	2	0	0
chr1	331100	False	2	1	2	0
chr1	331150	False	2	1	1	1
chr1	331250	False	0	1	1	1
chr1	331300	False	3	0	2	1
chr1	331450	False	1	1	1	2
chr1	331550	False	4	0	2	0
chr1	331600	False	0	1	2	0
chr1	331650	False	0	1	0	0
chr1	331700	False	2	0	2	1
chr1	331900	False	2	2	0	0
chr1	332050	False	2	2	3	0
chr1	332100	False	1	1	1	0
chr1	332200	False	0	1	1	0
chr1	332250	False	1	0	2	0
chr1	332300	False	1	0	0	0
chr1	332450	False	1	1	1	0
chr1	332600	False	1	0	0	2
chr1	333050	False	1	0	2	2
chr1	333100	True	2	2	1	0
chr1	333150	True	2	1	1	3
chr1	333200	True	1	1	0	1
chr1	333300	True	3	2	6	3
chr1	333350	True	1	1	1	1
chr1	333500	False	1	0	2	3
chr1	333600	False	1	1	0	0
chr1	333650	False	2	0	2	1
chr1	333700	False	1	0	0	2
chr1	333750	False	1	1	0	0
chr1	333800	False	1	0	0	0
chr1	333850	False	0	1	1	0
chr1	334050	False	1	2	2	3
chr1	334100	False	2	1	0	0
chr1	334150	False	3	0	5	1
chr1	334200	False	2	0	3	1
chr1	334300	False	1	0	2	0
chr1	334350	False	1	0	2	1
chr1	334400	False	0	1	2	1
chr1	334450	False	1	0	2	0
chr1	334700	False	1	0	1	0
chr1	334750	False	1	0	0	0
chr1	334800	False	1	1	1	0
chr1	334850	False	1	0	0	0
chr1	335100	False	1	0	0	1
chr1	335250	False	1	0	1	1
chr1	336850	False	0	1	1	5
chr1	337050	False	1	0	0	0
chr1	338150	False	1	0	0	2
chr1	338450	False	0	1	1	1
chr1	338600	False	1	0	3	0
chr1	338700	False	2	0	1	1
chr1	339100	False	1	0	2	3
chr1	339300	False	1	0	1	1
chr1	339400	False	1	0	0	2
chr1	339700	False	2	1	1	3
chr1	340400	False	1	0	2	3
chr1	340450	False	0	2	4	2
chr1	340650	False	1	0	0	0
chr1	341700	False	0	1	1	1
chr1	341750	False	1	1	1	1
chr1	341900	False	0	1	0	0
chr1	341950	False	1	0	2	0
chr1	342050	False	0	1	1	0
chr1	342100	False	0	1	0	1
chr1	342550	False	3	0	4	2
chr1	342700	False	1	0	2	1
chr1	343050	False	1	0	2	3
chr1	343400	False	2	1	1	0
chr1	343450	False	1	1	3	4
chr1	343700	False	0	1	3	4
chr1	345000	False	0	1	0	1
chr1	345250	False	1	0	0	0
chr1	345350	False	3	0	2	2
chr1	345400	False	1	0	0	0
chr1	345500	False	0	1	1	2
chr1	345650	False	1	1	2	0
chr1	346900	False	1	0	0	0
chr1	347100	False	2	0	5	3
chr1	347150	False	1	0	1	0
chr1	347450	False	2	0	3	1
chr1	347500	False	1	0	4	6
chr1	347600	False	0	1	0	0
chr1	347650	False	2	1	1	0
chr1	347750	False	0	1	0	0
chr1	347950	False	0	1	2	1
chr1	348350	False	1	1	0	0
chr1	348400	False	0	1	0	0
chr1	348500	False	2	0	2	0
chr1	348550	False	2	0	1	4
chr1	348650	False	1	0	0	0
chr1	348750	False	2	1	0	2
chr1	348800	False	1	1	1	0
chr1	348900	False	2	0	1	2
chr1	349150	False	2	0	3	3
chr1	349250	False	1	1	3	1
chr1	349300	False	1	0	1	0
chr1	349400	False	0	1	0	1
chr1	349750	False	1	0	1	3
chr1	349850	False	2	0	0	2
chr1	350200	False	1	0	3	2
chr1	350700	False	1	1	1	4
chr1	350750	False	0	1	1	1
chr1	350800	False	1	0	2	3
chr1	351150	False	0	2	1	2
chr1	351300	False	0	1	0	1
chr1	351350	False	0	1	2	1
chr1	351850	False	0	1	2	0
chr1	352000	False	0	1	0	2
chr1	352050	False	0	1	0	1
chr1	352200	False	1	2	2	2
chr1	352300	False	1	0	0	3
chr1	352450	False	1	1	0	1
chr1	352700	False	0	1	2	1
chr1	352750	False	2	3	0	3
chr1	352800	False	1	1	2	0
chr1	352950	False	2	0	4	4
chr1	353000	False	1	0	3	3
chr1	353100	False	1	0	1	2
chr1	353150	False	2	0	2	6
chr1	353200	False	1	1	2	2
chr1	353300	False	1	0	2	0
chr1	353350	False	2	0	4	0
chr1	353450	False	1	2	0	2
chr1	353500	False	2	1	3	1
chr1	353600	False	3	0	2	1
chr1	353700	False	1	0	2	1
chr1	353750	False	2	1	0	2
chr1	353800	False	0	4	3	0
chr1	353850	False	0	1	1	2
chr1	353900	False	1	1	3	0
chr1	354000	False	0	1	3	3
chr1	354100	False	0	1	0	0
chr1	354250	False	1	0	1	2
chr1	354300	False	1	0	4	2
chr1	354400	False	1	0	0	1
chr1	354450	False	1	0	1	1
chr1	354500	False	1	0	1	1
chr1	354550	False	1	2	3	4
chr1	354600	False	2	1	3	0
chr1	354650	False	1	1	2	1
chr1	354750	False	0	1	3	3
chr1	354800	False	3	2	0	0
chr1	354900	False	2	0	3	1
chr1	354950	False	0	1	1	3
chr1	355000	False	1	1	1	1
chr1	355050	False	0	1	5	0
chr1	355100	False	1	1	2	2
chr1	355150	False	1	0	5	1
chr1	355300	False	0	1	0	2
chr1	355350	False	0	1	3	3
chr1	355400	False	0	3	2	0
chr1	355450	False	2	1	1	2
chr1	355500	False	2	2	3	3
chr1	355550	False	1	0	1	0
chr1	355600	False	1	0	1	1
chr1	355650	False	0	1	3	3
chr1	355700	False	3	0	4	5
chr1	355750	False	1	0	2	4
chr1	355800	False	1	1	5	1
chr1	355900	False	3	1	1	3
chr1	355950	False	2	0	3	1
chr1	356000	False	2	0	1	0
chr1	356050	False	0	2	1	4
chr1	356100	False	1	0	1	2
chr1	356150	False	1	0	4	2
chr1	356200	False	1	0	0	4
chr1	356250	False	0	1	2	3
chr1	356300	False	1	0	3	4
chr1	356400	False	1	1	2	4
chr1	356750	False	1	0	5	4
chr1	356800	False	1	1	2	0
chr1	356850	False	2	0	0	0
chr1	356900	False	3	0	4	1
chr1	356950	False	0	1	3	1
chr1	357000	False	2	2	2	0
chr1	357050	False	0	1	4	0
chr1	357100	False	0	1	2	2
chr1	357150	False	1	2	1	0
chr1	357800	False	1	0	1	2
chr1	357850	False	0	1	4	2
chr1	357900	False	2	0	2	2
chr1	358000	False	1	2	3	1
chr1	358050	False	0	1	5	4
chr1	358100	False	1	0	3	3
chr1	358200	False	1	0	4	3
chr1	358700	False	0	1	3	1
chr1	358750	False	0	1	2	6
chr1	358800	False	1	0	2	1
chr1	358850	False	2	1	3	1
chr1	358950	False	1	0	1	2
chr1	359000	False	1	1	4	3
chr1	359050	False	1	0	3	3
chr1	359100	False	1	0	4	2
chr1	359150	False	2	2	4	2
chr1	359200	False	0	2	2	4
chr1	359400	False	0	1	1	3
chr1	359900	False	1	0	0	0
chr1	360000	False	1	0	6	2
chr1	360050	False	1	2	3	1
chr1	360100	False	3	0	0	4
chr1	360200	False	2	0	1	2
chr1	360250	True	1	1	1	3
chr1	360300	True	1	2	2	4
chr1	360350	True	3	2	2	1
chr1	360400	True	1	1	4	2
chr1	360450	True	0	3	0	1
chr1	360500	True	0	1	3	3
chr1	360550	True	0	1	1	1
chr1	360600	True	1	1	0	0
chr1	360650	True	1	2	2	2
chr1	360700	True	1	0	4	3
chr1	360800	True	2	1	4	2
chr1	361100	False	1	1	1	4
chr1	361150	False	1	0	2	2
chr1	361300	False	0	1	2	0
chr1	361400	False	1	0	2	1
chr1	361550	False	1	0	3	2
chr1	361600	False	1	0	1	1
chr1	361650	False	1	0	0	1
chr1	361700	False	3	1	6	2
chr1	361800	False	2	0	2	1
chr1	362100	False	1	0	2	2
chr1	362150	False	0	3	2	3
chr1	362200	False	0	1	2	1
chr1	362250	False	2	2	0	2
chr1	362450	False	1	0	2	0
chr1	362500	False	1	0	2	0
chr1	362550	False	1	1	0	1
chr1	362600	False	2	1	1	2
chr1	362650	False	1	1	0	3
chr1	362700	False	0	1	3	2
chr1	362750	False	1	0	2	1
chr1	362850	False	3	0	1	1
chr1	362900	False	1	0	2	1
chr1	363550	False	1	0	1	4
chr1	363600	False	1	2	4	5
chr1	363650	False	1	1	2	2
chr1	363700	False	1	3	0	2
chr1	363750	False	0	1	0	2
chr1	363800	False	2	0	1	1
chr1	363850	False	1	0	2	1
chr1	363900	False	1	1	2	1
chr1	363950	False	1	2	4	3
chr1	364000	False	0	1	3	0
chr1	364100	False	1	0	4	2
chr1	364200	False	0	1	0	3
chr1	364250	False	1	0	0	1
chr1	364550	False	0	2	5	2
chr1	365000	False	1	0	3	3
chr1	365550	False	1	0	1	2
chr1	365750	False	0	3	1	1
chr1	365850	False	1	1	1	0
chr1	365950	False	1	0	2	4
chr1	366000	False	1	2	4	2
chr1	366050	False	0	1	3	1
chr1	366100	False	3	0	0	3
chr1	366200	False	4	0	3	3
chr1	366300	False	0	1	4	4
chr1	366400	False	1	0	4	4
chr1	366700	False	0	1	2	3
chr1	366800	False	1	1	0	3
chr1	366950	False	2	1	1	0
chr1	367100	False	2	1	1	2
chr1	367150	False	3	1	4	0
chr1	367200	False	0	1	2	2
chr1	367300	False	1	0	1	1
chr1	367450	False	1	0	3	1
chr1	367600	False	0	1	0	3
chr1	367650	True	4	1	1	4
chr1	367700	True	0	1	4	1
chr1	367750	True	0	1	0	2
chr1	367800	True	1	2	1	2
chr1	367850	True	3	3	0	1
chr1	367900	True	1	1	2	1
chr1	367950	True	2	0	0	2
chr1	368000	True	0	2	0	2
chr1	368050	True	1	0	1	0
chr1	368100	True	1	0	0	0
chr1	368150	True	1	1	2	3
chr1	368200	False	0	1	3	0
chr1	368300	False	2	0	1	4
chr1	368400	False	1	1	4	3
chr1	368450	False	1	1	2	1
chr1	368600	False	0	1	5	3
chr1	368800	False	1	0	4	1
chr1	369500	False	0	1	1	2
chr1	369700	False	1	0	1	2
chr1	370000	False	1	0	1	9
chr1	370150	False	0	1	3	2
chr1	370200	False	0	1	3	3
chr1	370650	False	0	1	1	2
chr1	370750	False	2	0	2	1
chr1	370800	False	1	0	1	2
chr1	370900	False	0	1	1	3
chr1	371050	False	1	0	4	0
chr1	371200	False	1	1	3	3
chr1	371250	False	0	1	1	4
chr1	371350	False	1	0	1	1
chr1	371400	False	0	1	1	1
chr1	371450	False	0	1	2	4
chr1	371500	False	1	1	1	1
chr1	371600	False	1	0	2	2
chr1	371700	False	1	1	1	0
chr1	371950	False	1	1	1	1
chr1	372000	False	1	0	1	0
chr1	372150	False	0	1	4	1
chr1	372200	False	1	1	3	1
chr1	372300	False	1	0	2	2
chr1	372600	False	2	0	4	3
chr1	372850	False	0	1	0	3
chr1	372950	False	1	0	0	2
chr1	373000	False	1	0	1	1
chr1	373250	False	2	0	2	0
chr1	373300	False	2	0	1	1
chr1	373350	False	1	0	1	1
chr1	373400	False	0	1	0	0
chr1	373450	False	0	1	2	0
chr1	373700	False	0	1	0	1
chr1	373750	False	1	0	2	0
chr1	373850	True	1	2	3	1
chr1	373900	True	1	0	0	0
chr1	373950	True	5	2	4	3
chr1	374000	True	2	3	1	3
chr1	374050	False	1	0	1	2
chr1	374100	False	0	1	2	4
chr1	374150	False	2	0	1	1
chr1	374200	False	0	1	1	1
chr1	374250	False	0	1	3	0
chr1	374300	False	2	1	3	1
chr1	374350	False	1	1	2	4
chr1	374450	False	0	1	3	1
chr1	374600	False	1	0	1	1
chr1	374700	False	0	1	5	1
chr1	374800	False	0	1	1	2
chr1	374950	False	1	0	0	1
chr1	375050	False	1	0	1	7
chr1	375250	False	1	0	2	3
chr1	375300	False	1	0	2	0
chr1	375350	False	1	0	1	3
chr1	375400	False	1	0	1	0
chr1	375450	False	1	0	1	1
chr1	375500	False	0	1	2	3
chr1	375550	False	0	1	0	2
chr1	375750	False	1	1	3	4
chr1	375800	False	3	2	7	2
chr1	375850	False	2	2	2	2
chr1	375900	False	0	1	3	3
chr1	376100	False	1	1	5	0
chr1	376200	False	1	0	0	1
chr1	376300	False	1	0	1	0
chr1	376450	False	1	0	0	2
chr1	376700	False	1	1	1	1
chr1	376950	False	0	1	3	0
chr1	377050	False	1	1	1	1
chr1	377100	False	1	0	0	0
chr1	377400	False	1	0	1	1
chr1	377450	False	3	0	1	1
chr1	377500	False	0	1	1	0
chr1	377600	False	1	0	3	1
chr1	377650	False	1	0	2	0
chr1	377700	False	1	3	0	2
chr1	377750	False	2	0	3	0
chr1	377800	False	2	2	1	2
chr1	377850	False	0	1	1	1
chr1	377950	False	1	0	3	0
chr1	378000	False	1	1	1	1
chr1	378050	False	1	0	1	2
chr1	378200	False	2	0	3	1
chr1	378250	True	2	1	2	1
chr1	378300	True	1	0	1	0
chr1	378350	True	1	1	0	0
chr1	378400	True	2	2	1	1
chr1	378450	True	2	0	1	3
chr1	378500	True	3	2	2	0
chr1	378550	True	2	2	5	1
chr1	378600	True	1	2	3	2
chr1	378650	True	1	0	2	0
chr1	378700	True	2	0	2	4
chr1	378750	True	2	2	2	3
chr1	378800	True	0	1	0	2
chr1	378850	True	0	1	1	0
chr1	378900	True	1	2	1	1
chr1	378950	False	2	0	0	1
chr1	379050	False	3	0	4	1
chr1	379100	False	1	0	1	1
chr1	379150	False	3	0	0	0
chr1	379200	False	3	0	3	3
chr1	379250	False	1	0	1	1
chr1	379300	False	0	1	0	2
chr1	379400	False	0	1	4	0
chr1	379450	False	1	5	3	1
chr1	380550	False	1	0	1	3
chr1	380750	False	1	2	3	0
chr1	381450	False	1	0	2	2
chr1	381600	False	1	0	2	4
chr1	382100	False	0	1	2	1
chr1	382450	False	0	1	6	1
chr1	383300	False	0	1	1	3
chr1	383350	False	0	1	2	1
chr1	383600	False	1	2	1	0
chr1	383650	False	1	0	5	2
chr1	383700	False	0	1	1	1
chr1	383800	False	1	0	0	0
chr1	384200	False	1	0	5	0
chr1	384350	False	3	3	0	1
chr1	384400	False	0	1	2	0
chr1	386650	False	0	1	2	1
chr1	386750	False	2	0	2	1
chr1	386800	False	0	1	4	2
chr1	386850	False	0	2	2	0
chr1	387250	False	1	0	0	1
chr1	387300	False	1	1	4	0
chr1	387350	False	2	0	4	1
chr1	387450	False	4	0	1	1
chr1	387550	False	0	1	3	4
chr1	387600	False	1	1	3	5
chr1	387650	False	2	0	2	4
chr1	387700	False	1	0	3	2
chr1	387750	False	1	0	0	2
chr1	387850	False	1	0	2	0
chr1	387900	True	1	2	2	2
chr1	387950	True	3	0	1	2
chr1	388000	True	5	0	1	2
chr1	388050	True	0	2	1	1
chr1	388150	True	3	1	2	4
chr1	388200	True	1	0	2	1
chr1	388250	True	3	1	3	4
chr1	388300	True	1	1	3	0
chr1	388350	True	1	1	2	2
chr1	388400	False	2	0	3	1
chr1	388450	False	0	1	3	1
chr1	388500	False	0	1	0	1
chr1	388550	False	1	1	2	2
chr1	388600	False	0	1	1	2
chr1	388650	False	1	0	3	6
chr1	388700	False	0	1	1	3
chr1	388750	False	2	1	3	2
chr1	388850	False	1	0	1	3
chr1	388950	False	1	0	2	0
chr1	389000	False	2	0	3	2
chr1	389050	False	0	3	0	1
chr1	389100	False	2	1	1	3
chr1	389150	False	1	0	1	0
chr1	389200	False	2	1	3	1
chr1	389250	False	0	2	2	2
chr1	389350	False	2	1	1	3
chr1	390300	False	1	0	2	4
chr1	390500	False	1	0	2	1
chr1	390600	False	0	2	4	2
chr1	390900	False	1	0	3	6
chr1	391400	False	2	1	3	1
chr1	391450	False	0	1	2	2
chr1	391750	False	1	0	4	0
chr1	391800	False	1	0	3	2
chr1	391850	False	1	0	2	5
chr1	391900	False	1	0	3	1
chr1	391950	False	1	1	1	2
chr1	392000	False	1	0	2	3
chr1	392100	False	1	0	1	0
chr1	392150	False	3	0	4	1
chr1	392200	False	0	1	1	3
chr1	392250	False	2	0	2	3
chr1	392300	False	0	1	5	3
chr1	392400	False	0	1	2	0
chr1	393200	False	2	0	0	2
chr1	393350	False	0	1	5	3
chr1	393500	False	0	1	1	3
chr1	393550	False	1	1	3	1
chr1	393600	False	8	0	1	1
chr1	393650	False	1	0	3	1
chr1	393800	False	1	0	2	0
chr1	394050	False	1	0	0	2
chr1	394150	False	1	0	2	1
chr1	394250	False	0	1	6	1
chr1	394300	False	1	0	3	3
chr1	394500	False	0	1	0	2
chr1	394750	False	0	1	3	2
chr1	394800	False	0	3	0	3
chr1	394850	False	1	0	2	4
chr1	394900	False	0	1	4	2
chr1	394950	False	1	2	1	1
chr1	395000	False	1	4	3	0
chr1	395100	False	1	0	1	2
chr1	395150	False	1	1	3	2
chr1	395400	False	0	1	2	0
chr1	395500	False	3	1	1	1
chr1	395550	False	1	2	1	1
chr1	395600	False	0	1	1	2
chr1	395650	False	2	2	1	1
chr1	395700	False	2	2	3	3
chr1	395750	False	1	0	0	0
chr1	395950	False	1	0	0	2
chr1	396000	False	2	0	0	1
chr1	396050	False	3	0	6	4
chr1	396100	False	1	0	2	1
chr1	396150	False	1	1	0	1
chr1	396200	False	2	0	2	0
chr1	396300	False	2	0	5	3
chr1	396350	False	1	0	3	1
chr1	396450	False	0	1	2	2
chr1	397150	False	1	2	1	4
chr1	397300	False	1	0	3	5
chr1	397450	False	0	2	3	4
chr1	397500	False	2	1	1	2
chr1	397550	False	0	1	4	5
chr1	397600	False	1	0	4	1
chr1	397650	False	1	2	2	3
chr1	397700	False	0	1	2	4
chr1	397750	False	0	1	3	5
chr1	397850	False	1	0	2	1
chr1	398150	False	1	0	2	1
chr1	398200	False	1	1	2	1
chr1	398250	False	0	1	1	2
chr1	398350	False	1	0	0	1
chr1	398400	False	1	0	3	1
chr1	398500	False	0	2	3	3
chr1	398750	False	0	1	1	1
chr1	401550	False	2	1	5	2
chr1	401600	False	1	0	3	1
chr1	401650	False	1	0	1	0
chr1	401700	False	1	0	2	0
chr1	401750	False	1	0	2	1
chr1	401850	False	1	0	2	0
chr1	401900	False	0	1	5	2
chr1	401950	False	1	1	0	4
chr1	402450	False	1	0	3	2
chr1	402500	False	1	0	3	2
chr1	402550	False	0	1	4	2
chr1	402600	False	1	0	3	0
chr1	402650	False	1	1	4	1
chr1	402700	False	1	2	1	1
chr1	402750	False	1	2	0	2
chr1	402800	False	2	0	4	2
chr1	403100	False	0	1	3	1
chr1	403850	False	1	1	1	1
chr1	403900	False	1	0	2	2
chr1	404050	False	1	0	4	0
chr1	404150	False	1	1	3	1
chr1	404300	False	1	1	1	0
chr1	404350	False	1	1	0	1
chr1	404400	False	0	1	2	0
chr1	404550	False	3	0	3	1
chr1	404600	False	0	1	3	4
chr1	404650	False	1	0	0	0
chr1	404700	False	1	0	1	1
chr1	404800	False	1	1	0	1
chr1	404850	False	1	0	1	2
chr1	404900	False	1	2	1	1
chr1	405000	False	1	1	3	2
chr1	405100	False	0	1	2	2
chr1	405250	False	0	2	4	1
chr1	405350	False	0	1	0	2
chr1	405400	False	0	1	1	2
chr1	405700	False	0	1	0	0
chr1	405750	False	1	1	1	0
chr1	405800	False	0	1	1	2
chr1	405850	False	0	2	3	0
chr1	406000	False	2	1	2	4
chr1	406050	False	1	0	2	3
chr1	406200	False	1	1	2	2
chr1	406300	False	1	0	0	1
chr1	406350	False	1	0	0	1
chr1	406550	False	1	1	1	0
chr1	406750	False	0	1	0	0
chr1	406850	False	1	0	0	1
chr1	406900	False	1	1	2	1
chr1	407000	False	1	1	1	1
chr1	407200	False	2	1	1	4
chr1	407250	False	1	0	3	1
chr1	407500	False	2	1	3	1
chr1	407550	False	1	0	3	1
chr1	407600	False	2	0	2	0
chr1	407750	False	2	1	2	3
chr1	408000	False	0	1	1	0
chr1	408100	False	1	0	2	3
chr1	408300	False	1	0	0	0
chr1	408350	False	1	0	0	0
chr1	408450	False	1	1	4	2
chr1	408500	False	0	1	1	2
chr1	408600	False	1	1	3	2
chr1	408650	False	1	1	0	1
chr1	408700	False	1	0	1	0
chr1	408750	False	1	0	2	0
chr1	408850	False	0	1	0	0
chr1	409000	False	2	2	2	1
chr1	409050	False	1	0	1	0
chr1	409100	False	1	0	3	2
chr1	409150	False	1	1	1	1
chr1	409300	False	2	0	3	1
chr1	409500	False	0	1	2	2
chr1	409600	False	0	1	0	1
chr1	409650	False	1	0	2	1
chr1	409700	False	1	0	1	1
chr1	409750	False	0	1	2	1
chr1	409800	False	1	0	1	0
chr1	409950	False	0	1	0	0
chr1	410050	False	1	0	2	1
chr1	410100	False	0	1	1	2
chr1	410200	False	0	1	0	1
chr1	410350	False	1	0	2	0
chr1	410500	False	2	0	3	2
chr1	410650	False	1	0	5	4
chr1	410800	False	0	1	1	1
chr1	410850	False	1	3	4	6
chr1	410900	False	0	4	3	6
chr1	410950	False	0	1	1	1
chr1	411000	False	1	1	0	2
chr1	411050	False	3	0	2	1
chr1	411100	False	0	2	0	1
chr1	411650	False	1	0	1	2
