Chromosome	Bin	Island	../data/bed/Exp1_9_Polymerase_II.bed.gz	../data/bed/Exp2_9_Polymerase_II.bed.gz	../data/bed/Exp2_9h_Input.bed.gz	../data/bed/Exp1_9h_Input.bed.gz
chr1	176500	False	1	0	0	1
chr1	176550	False	0	1	0	2
chr1	176600	False	0	1	0	0
chr1	176650	False	1	1	1	1
chr1	176700	False	0	4	2	3
chr1	176750	False	1	3	0	2
chr1	176800	False	1	2	1	0
chr1	176850	False	0	1	4	3
chr1	176900	False	2	0	1	1
chr1	177000	False	2	1	3	1
chr1	177050	False	1	0	1	3
chr1	177150	False	1	1	1	4
chr1	177350	False	0	1	1	1
chr1	227550	False	0	1	2	0
chr1	227700	False	1	0	1	1
chr1	228350	False	1	1	2	3
chr1	228400	False	1	1	1	0
chr1	228450	False	4	0	3	5
chr1	228500	False	2	0	0	1
chr1	228550	False	0	2	0	1
chr1	228600	False	0	1	0	1
chr1	228650	False	2	2	0	0
chr1	228700	False	0	1	1	0
chr1	229500	False	0	1	2	3
chr1	229550	False	2	0	1	2
chr1	229600	False	1	3	2	1
chr1	229650	False	0	1	1	2
chr1	229700	False	0	2	1	3
chr1	229800	False	1	1	0	1
chr1	229900	False	2	3	1	3
chr1	230000	False	3	2	0	0
chr1	230150	False	1	0	2	6
chr1	230200	False	1	0	1	1
chr1	230350	False	0	1	2	3
chr1	230400	False	0	3	1	2
chr1	230550	False	0	1	0	1
chr1	230650	False	0	1	2	2
chr1	230700	False	1	0	0	2
chr1	230750	False	1	2	5	0
chr1	230800	False	1	1	3	1
chr1	230850	False	2	1	0	1
chr1	230900	False	2	0	1	0
chr1	230950	False	4	4	1	4
chr1	231000	False	0	1	1	0
chr1	231050	False	0	1	0	2
chr1	231150	False	1	0	2	2
chr1	231250	False	1	2	2	3
chr1	231300	False	1	2	4	2
chr1	231350	False	4	2	2	4
chr1	231400	False	0	1	3	1
chr1	231500	False	2	1	0	3
chr1	231550	False	2	0	1	0
chr1	231600	False	0	2	1	4
chr1	231750	True	2	1	1	2
chr1	231800	True	1	0	0	3
chr1	231850	True	2	2	1	1
chr1	231900	True	3	1	3	3
chr1	231950	True	4	1	1	3
chr1	232000	True	1	1	1	1
chr1	232050	True	0	3	3	1
chr1	232100	True	0	1	0	4
chr1	232150	True	1	2	0	0
chr1	232200	True	1	1	1	2
chr1	232250	False	0	2	4	0
chr1	232700	False	1	0	3	0
chr1	232750	False	0	1	6	2
chr1	232900	False	0	1	1	1
chr1	233050	False	1	2	3	2
chr1	233300	False	0	1	5	2
chr1	233350	False	0	2	1	3
chr1	233400	False	0	1	2	1
chr1	233450	False	0	1	1	5
chr1	233500	False	1	2	3	1
chr1	233550	False	0	1	0	1
chr1	233600	False	1	2	0	1
chr1	233650	False	1	3	3	3
chr1	233700	False	1	2	2	2
chr1	233800	False	1	2	3	1
chr1	234000	True	1	1	4	0
chr1	234100	True	1	0	3	0
chr1	234150	True	2	3	2	3
chr1	234200	True	0	1	2	0
chr1	234250	True	2	1	0	0
chr1	234300	True	1	0	0	0
chr1	234350	True	1	2	3	3
chr1	234400	True	3	2	2	1
chr1	234450	True	1	0	0	1
chr1	234500	True	1	3	2	3
chr1	234550	True	1	1	2	2
chr1	234600	True	1	3	1	2
chr1	234650	False	1	0	0	7
chr1	234700	False	1	0	3	1
chr1	234800	True	3	0	1	0
chr1	234850	True	1	2	4	1
chr1	234900	True	1	2	1	4
chr1	234950	True	0	2	0	2
chr1	235000	True	1	0	1	5
chr1	235050	True	2	0	3	4
chr1	235100	True	1	0	2	1
chr1	235200	True	2	1	2	5
chr1	235250	True	0	2	3	6
chr1	235300	True	1	2	1	1
chr1	235350	True	3	2	3	1
chr1	235450	True	2	1	1	1
chr1	235500	True	1	2	1	2
chr1	235550	True	1	0	3	3
chr1	235600	True	1	2	2	1
chr1	235650	True	3	2	4	3
chr1	235700	True	1	3	0	4
chr1	235750	True	1	1	1	2
chr1	235850	False	0	1	2	2
chr1	235900	False	1	0	0	6
chr1	236150	False	0	1	1	3
chr1	236300	False	0	1	2	1
chr1	236350	False	0	1	2	2
chr1	236400	True	2	5	1	7
chr1	236450	True	1	4	4	2
chr1	236500	True	3	3	2	5
chr1	236550	True	0	3	2	0
chr1	236600	True	5	5	5	7
chr1	236650	True	1	5	1	1
chr1	236700	True	0	1	2	2
chr1	236750	True	2	7	2	2
chr1	236800	True	2	0	2	1
chr1	236850	True	0	4	2	2
chr1	236900	True	2	1	2	2
chr1	237000	True	1	0	1	4
chr1	237050	True	2	3	2	5
chr1	237100	True	2	8	4	10
chr1	237150	True	0	1	2	1
chr1	237200	True	2	0	0	1
chr1	237250	True	2	1	3	0
chr1	237300	True	2	6	2	3
chr1	237350	True	1	0	0	0
chr1	237400	True	4	2	0	2
chr1	237450	True	1	2	2	3
chr1	237500	True	2	1	1	1
chr1	237600	True	1	1	0	0
chr1	237650	True	2	1	2	4
chr1	237700	True	3	2	2	3
chr1	237750	True	0	2	3	5
chr1	237800	True	2	0	0	1
chr1	237850	False	1	0	1	2
chr1	237900	False	1	0	1	2
chr1	238000	False	0	2	0	1
chr1	238050	False	4	1	3	1
chr1	238150	False	1	3	1	1
chr1	238200	False	0	1	2	3
chr1	238300	False	1	0	1	1
chr1	238350	False	0	1	1	2
chr1	238400	False	1	3	1	3
chr1	238450	False	0	1	2	4
chr1	238550	False	1	1	0	0
chr1	238600	False	0	1	3	0
chr1	238650	False	0	1	2	2
chr1	238700	False	0	2	2	0
chr1	238750	False	1	3	3	1
chr1	238850	False	0	2	0	1
chr1	239050	False	0	1	2	0
chr1	239100	False	1	1	2	3
chr1	239150	False	1	2	1	2
chr1	239200	False	1	1	2	1
chr1	239350	False	0	2	4	2
chr1	239500	False	1	1	4	1
chr1	239950	False	3	1	0	2
chr1	240000	False	2	1	5	1
chr1	240050	False	0	3	4	1
chr1	240100	False	2	1	1	2
chr1	240150	False	0	1	2	3
chr1	240200	False	1	0	0	0
chr1	240250	False	0	1	0	0
chr1	240350	False	0	1	0	0
chr1	240400	False	1	2	0	5
chr1	240500	False	2	0	2	0
chr1	240550	False	0	1	0	2
chr1	240600	False	1	0	2	2
chr1	240650	False	1	2	3	2
chr1	240700	False	2	0	0	1
chr1	240850	False	1	0	0	1
chr1	240900	False	0	3	1	2
chr1	241000	False	1	0	1	0
chr1	241050	False	1	1	1	0
chr1	241100	False	1	0	1	3
chr1	241150	False	1	1	1	3
chr1	241200	False	2	0	0	1
chr1	241300	False	0	3	0	0
chr1	241350	False	1	0	0	1
chr1	241550	False	2	1	0	1
chr1	241650	False	1	0	3	3
chr1	241750	False	0	1	0	4
chr1	241800	False	0	2	1	2
chr1	241850	False	0	1	0	2
chr1	242000	False	3	0	0	0
chr1	242050	False	0	2	0	0
chr1	242150	False	3	2	2	2
chr1	242200	False	0	2	3	0
chr1	242250	False	0	1	3	1
chr1	242300	False	3	1	1	2
chr1	242350	False	1	3	1	3
chr1	242400	False	0	1	0	2
chr1	242450	False	1	0	2	0
chr1	242500	False	0	1	0	1
chr1	242700	True	1	2	2	1
chr1	242750	True	5	4	2	0
chr1	242800	True	0	1	1	0
chr1	242850	True	1	1	0	1
chr1	242900	True	2	1	2	1
chr1	242950	True	0	2	1	1
chr1	243000	True	0	3	0	3
chr1	243050	True	2	0	0	0
chr1	243100	True	1	0	1	1
chr1	243150	True	3	3	0	1
chr1	243200	False	0	1	0	2
chr1	243300	False	0	2	2	1
chr1	243350	False	1	3	0	2
chr1	243400	False	2	2	1	2
chr1	243900	False	1	1	0	1
chr1	244100	False	0	1	0	0
chr1	244150	False	0	1	0	0
chr1	244200	False	0	2	0	1
chr1	244250	False	1	2	0	2
chr1	244350	False	1	1	1	0
chr1	244400	False	1	1	0	2
chr1	244750	False	0	2	2	1
chr1	244950	False	0	1	2	0
chr1	245000	False	1	0	1	2
chr1	245050	False	0	1	3	1
chr1	245200	False	1	0	1	0
chr1	245250	False	1	0	0	3
chr1	245350	False	0	1	0	1
chr1	245400	False	1	1	2	1
chr1	245550	False	2	1	1	1
chr1	245650	False	1	1	1	4
chr1	245750	False	0	2	2	1
chr1	245950	False	1	1	0	1
chr1	246050	False	1	1	0	1
chr1	246200	False	1	1	2	1
chr1	246300	False	0	1	1	1
chr1	246350	False	1	1	1	1
chr1	246450	False	1	1	2	5
chr1	246700	False	1	0	1	2
chr1	246750	False	1	0	0	0
chr1	246800	False	1	1	2	0
chr1	246850	False	0	1	1	4
chr1	247350	False	0	3	2	3
chr1	247400	False	0	1	2	1
chr1	247450	False	1	2	1	0
chr1	247500	False	0	1	1	2
chr1	247550	False	0	1	2	1
chr1	247600	False	1	0	2	1
chr1	247750	False	1	1	1	1
chr1	247950	False	1	1	2	0
chr1	248000	False	0	1	0	0
chr1	248150	False	0	1	0	0
chr1	248200	False	0	1	4	3
chr1	248300	False	0	1	1	1
chr1	248350	False	0	2	1	1
chr1	248650	False	2	0	0	1
chr1	248700	False	2	0	4	3
chr1	248750	False	1	0	0	2
chr1	248800	False	1	0	0	2
chr1	248850	False	2	0	1	0
chr1	248900	False	1	1	0	1
chr1	249250	False	0	1	0	0
chr1	249400	False	3	3	0	0
chr1	249450	False	0	1	0	0
chr1	249500	False	0	1	0	2
chr1	249550	False	1	0	0	1
chr1	249650	False	2	1	1	0
chr1	249700	False	0	1	0	3
chr1	249750	False	2	0	1	1
chr1	249800	False	0	1	1	0
chr1	249950	False	0	1	0	2
chr1	250000	False	2	1	3	0
chr1	250050	False	0	1	1	2
chr1	250100	False	1	3	0	1
chr1	250150	False	0	2	1	1
chr1	250200	False	0	1	1	1
chr1	250250	False	1	2	1	2
chr1	250300	False	0	2	0	2
chr1	250350	False	3	1	2	1
chr1	250450	False	1	0	1	1
chr1	250500	False	2	0	0	0
chr1	250600	False	0	1	0	0
chr1	250650	False	0	1	1	1
chr1	250700	False	0	2	1	1
chr1	250750	False	1	0	0	0
chr1	250800	False	1	0	2	1
chr1	250850	False	1	0	1	2
chr1	250950	False	0	3	1	1
chr1	251000	False	0	1	3	0
chr1	251050	False	0	1	1	1
chr1	251100	False	1	1	2	1
chr1	251150	False	1	0	1	2
chr1	251200	False	0	1	2	1
chr1	251250	False	2	4	5	4
chr1	251300	False	0	4	2	1
chr1	251350	False	1	0	1	5
chr1	251400	False	4	1	1	4
chr1	251450	False	0	1	1	3
chr1	251500	False	4	1	1	1
chr1	251550	False	1	0	0	4
chr1	251600	False	0	2	0	3
chr1	251650	False	1	0	2	3
chr1	251750	False	2	0	1	5
chr1	252000	False	1	0	1	4
chr1	252100	False	0	1	4	2
chr1	252150	False	2	0	2	1
chr1	252300	False	2	1	0	2
chr1	252350	False	2	0	1	2
chr1	252400	False	1	2	1	1
chr1	252450	False	1	0	2	2
chr1	252500	False	0	2	1	3
chr1	252600	False	2	5	1	3
chr1	252650	False	0	2	2	3
chr1	252700	False	0	1	3	1
chr1	252750	False	1	1	0	4
chr1	252800	False	0	1	1	3
chr1	252900	False	3	0	3	2
chr1	252950	False	1	1	2	5
chr1	253000	False	0	2	2	2
chr1	253050	False	1	1	2	1
chr1	253200	False	1	0	1	0
chr1	253250	False	1	0	2	2
chr1	253300	False	0	3	1	1
chr1	253400	False	2	0	1	1
chr1	253850	False	0	3	3	0
chr1	253900	False	2	3	0	2
chr1	253950	False	2	1	1	2
chr1	254000	False	1	3	2	1
chr1	254050	False	0	1	2	1
chr1	254200	False	0	1	1	2
chr1	254350	False	0	2	4	5
chr1	254400	False	1	2	3	2
chr1	254450	False	0	1	3	2
chr1	254500	False	0	1	3	3
chr1	254600	True	1	2	1	2
chr1	254650	True	0	3	3	0
chr1	254700	True	3	3	2	6
chr1	254750	True	1	1	3	3
chr1	254800	True	0	1	3	1
chr1	254850	True	1	1	3	4
chr1	254900	True	0	1	2	1
chr1	255000	True	2	1	0	0
chr1	255050	True	1	1	2	1
chr1	255100	True	1	0	1	2
chr1	255150	True	1	4	2	5
chr1	255200	True	0	2	2	3
chr1	255250	True	1	0	4	0
chr1	255300	True	1	1	1	4
chr1	255350	True	1	1	1	1
chr1	255400	True	3	3	1	3
chr1	255450	True	3	1	0	1
chr1	255550	True	2	2	2	2
chr1	255750	False	0	1	2	3
chr1	255800	False	1	0	3	3
chr1	255850	False	1	3	1	1
chr1	255900	False	1	1	2	5
chr1	255950	False	0	1	1	1
chr1	256000	False	1	0	2	1
chr1	256100	False	1	0	3	0
chr1	256200	False	0	7	3	5
chr1	256250	False	4	1	3	5
chr1	256300	False	1	2	1	2
chr1	256750	False	0	1	1	1
chr1	256850	False	0	1	0	3
chr1	256900	False	0	1	3	1
chr1	257000	False	1	0	1	0
chr1	257050	False	1	0	1	1
chr1	257100	False	1	0	2	4
chr1	257150	False	1	1	3	0
chr1	257300	False	1	1	0	2
chr1	257350	False	1	0	0	0
chr1	257400	False	1	1	1	5
chr1	257450	False	1	1	1	0
chr1	257500	False	1	0	0	0
chr1	257550	False	1	0	0	0
chr1	258550	False	1	0	0	0
chr1	258800	False	0	1	2	1
chr1	258850	False	1	0	0	1
chr1	260800	False	1	0	2	0
chr1	261050	False	1	3	0	0
chr1	261100	False	1	1	2	0
chr1	261200	False	0	1	0	2
chr1	261900	False	0	1	2	0
chr1	261950	False	1	1	0	1
chr1	262150	False	0	1	0	1
chr1	262750	False	0	1	0	0
chr1	263800	False	1	0	0	0
chr1	263950	False	0	2	0	1
chr1	264100	False	0	1	1	0
chr1	264150	False	0	1	1	0
chr1	266000	False	0	1	0	1
chr1	266100	False	0	1	0	0
chr1	267550	False	1	1	1	2
chr1	267600	False	0	1	0	1
chr1	267650	False	0	1	1	0
chr1	317650	False	0	1	2	1
chr1	317800	False	1	0	0	0
chr1	317850	False	1	0	0	1
chr1	317900	False	2	1	1	3
chr1	317950	False	0	1	1	0
chr1	318000	False	3	2	0	1
chr1	318050	False	2	0	1	2
chr1	318100	False	0	1	0	2
chr1	318200	False	0	1	3	3
chr1	318250	False	0	1	0	0
chr1	318300	False	1	0	0	2
chr1	318400	False	0	1	0	2
chr1	318450	False	0	2	0	0
chr1	318500	False	0	2	1	3
chr1	318550	False	3	1	1	3
chr1	318600	False	0	3	2	2
chr1	318700	False	1	0	0	0
chr1	318750	False	1	3	1	2
chr1	318850	False	0	1	0	0
chr1	318900	False	1	2	0	0
chr1	319250	False	0	1	0	0
chr1	319300	True	1	2	2	1
chr1	319350	True	0	1	3	1
chr1	319450	True	4	6	8	2
chr1	319500	True	4	4	0	2
chr1	319550	True	2	1	0	0
chr1	319600	True	1	5	0	1
chr1	319650	True	2	2	2	0
chr1	319700	True	2	0	1	3
chr1	319750	False	0	2	0	2
chr1	319800	False	0	1	0	0
chr1	319900	False	1	1	1	1
chr1	319950	False	0	1	0	3
chr1	320000	False	0	1	2	2
chr1	320050	False	1	2	2	3
chr1	320100	False	1	1	1	0
chr1	320150	False	4	1	1	1
chr1	320200	False	1	3	1	2
chr1	320300	False	1	0	1	0
chr1	320350	False	1	0	0	0
chr1	320400	False	0	3	2	3
chr1	320450	False	0	1	1	0
chr1	320600	False	1	0	0	0
chr1	320650	False	1	3	1	2
chr1	320750	False	1	0	1	0
chr1	320850	False	0	1	1	0
chr1	320900	False	0	1	1	0
chr1	321050	False	1	2	0	1
chr1	321100	False	1	1	0	0
chr1	321150	False	0	2	0	1
chr1	321200	False	1	0	2	3
chr1	321250	False	1	1	0	2
chr1	321300	False	0	2	2	0
chr1	321350	False	0	3	1	1
chr1	321400	False	0	3	3	6
chr1	321450	False	0	3	0	1
chr1	321500	False	0	1	0	0
chr1	321550	False	0	1	0	1
chr1	321650	False	1	1	0	0
chr1	321700	False	0	3	3	1
chr1	321750	False	2	0	3	5
chr1	321900	False	0	1	1	2
chr1	321950	False	1	0	3	0
chr1	322000	False	0	1	0	1
chr1	322050	True	2	1	2	0
chr1	322100	True	1	6	3	1
chr1	322150	True	3	4	3	4
chr1	322200	True	0	1	0	2
chr1	322250	True	1	1	2	1
chr1	322400	True	1	4	1	3
chr1	322450	True	1	1	1	1
chr1	322600	True	1	2	1	1
chr1	322750	True	1	1	1	1
chr1	322850	True	1	1	2	1
chr1	322900	True	0	1	0	1
chr1	322950	True	1	1	3	6
chr1	323100	False	1	0	1	1
chr1	323150	False	1	0	0	1
chr1	323250	False	1	0	1	1
chr1	323300	True	2	3	2	4
chr1	323350	True	2	3	2	2
chr1	323400	True	3	4	3	1
chr1	323450	True	2	3	1	3
chr1	323500	False	1	0	1	4
chr1	323550	False	0	1	0	0
chr1	323600	False	0	2	1	1
chr1	323650	False	1	2	1	1
chr1	323700	False	0	1	0	0
chr1	323750	False	0	3	2	0
chr1	323800	False	1	1	1	0
chr1	323900	False	0	1	0	0
chr1	324000	False	2	2	0	2
chr1	324050	False	0	2	1	2
chr1	324100	False	1	2	1	1
chr1	324250	False	3	1	3	4
chr1	324450	False	0	1	1	1
chr1	324600	False	3	2	2	1
chr1	324750	False	0	2	0	4
chr1	324800	True	1	2	0	2
chr1	324900	True	1	1	0	0
chr1	324950	True	0	1	0	1
chr1	325000	True	4	2	1	4
chr1	325100	True	2	3	1	2
chr1	325150	True	3	1	1	1
chr1	325250	True	2	4	0	2
chr1	325300	True	0	3	0	3
chr1	325350	True	0	2	0	1
chr1	325400	True	1	1	1	1
chr1	325450	True	4	1	2	2
chr1	325500	True	1	2	0	1
chr1	325550	False	0	3	2	2
chr1	325600	False	0	2	2	2
chr1	325650	False	1	0	0	1
chr1	325700	False	1	2	1	0
chr1	325750	False	1	1	0	2
chr1	325800	False	1	0	1	1
chr1	325850	False	1	1	1	2
chr1	325900	False	0	2	2	2
chr1	325950	False	0	1	0	1
chr1	326000	False	1	2	2	1
chr1	326050	False	1	1	1	0
chr1	326100	False	1	1	0	2
chr1	326150	False	0	1	1	1
chr1	326200	False	1	0	0	2
chr1	326300	False	0	4	0	1
chr1	326350	False	0	1	0	3
chr1	326400	False	1	0	0	1
chr1	326450	False	0	1	0	1
chr1	326500	False	0	3	0	1
chr1	326550	False	1	2	1	1
chr1	326650	False	1	2	0	2
chr1	326700	False	0	3	0	1
chr1	326750	False	2	2	0	1
chr1	326800	False	0	1	1	0
chr1	326900	False	2	1	1	4
chr1	326950	False	4	0	2	1
chr1	327050	False	1	0	1	3
chr1	327100	False	0	2	0	1
chr1	327150	True	1	2	0	0
chr1	327200	True	1	2	0	2
chr1	327250	True	3	2	0	3
chr1	327300	True	1	1	2	0
chr1	327350	True	0	3	1	1
chr1	327400	True	1	3	0	0
chr1	327450	True	1	0	0	1
chr1	327500	True	1	1	1	1
chr1	327550	True	0	1	0	2
chr1	327600	True	2	3	1	0
chr1	327650	True	0	3	0	2
chr1	327700	True	2	3	0	2
chr1	327750	True	1	1	2	2
chr1	327800	True	1	1	1	0
chr1	327850	True	1	3	1	1
chr1	327900	True	1	0	0	2
chr1	327950	True	1	1	0	0
chr1	328000	False	0	1	3	1
chr1	328050	False	1	0	0	0
chr1	328100	False	1	0	0	3
chr1	328150	False	0	1	0	2
chr1	328200	False	0	2	0	0
chr1	328250	False	1	0	0	2
chr1	328300	False	0	1	1	0
chr1	328350	False	0	1	2	1
chr1	328400	False	0	1	0	1
chr1	328650	False	0	1	1	2
chr1	328800	False	2	0	0	0
chr1	328900	False	1	0	0	0
chr1	328950	False	2	0	0	0
chr1	329000	False	0	1	0	0
chr1	329050	False	0	1	0	2
chr1	329100	False	0	1	1	1
chr1	329150	False	1	0	0	0
chr1	329200	False	2	2	0	1
chr1	329300	False	1	1	0	0
chr1	329350	False	1	2	1	0
chr1	329400	False	1	1	0	0
chr1	329450	False	1	2	0	2
chr1	329500	False	1	2	1	1
chr1	329550	False	2	0	0	1
chr1	329600	False	1	1	4	1
chr1	329650	False	0	1	0	0
chr1	329700	False	0	1	1	1
chr1	329750	False	0	1	2	2
chr1	329850	False	1	0	1	1
chr1	329900	True	2	2	1	1
chr1	330000	True	0	3	0	1
chr1	330050	True	4	4	1	0
chr1	330100	True	1	5	1	2
chr1	330150	True	2	1	0	1
chr1	330200	True	0	1	0	1
chr1	330250	True	2	3	0	0
chr1	330300	True	1	1	1	1
chr1	330450	True	1	1	0	0
chr1	330500	True	1	1	0	1
chr1	330550	True	0	2	1	2
chr1	330600	True	0	3	0	0
chr1	330650	True	3	3	0	0
chr1	330700	True	1	0	1	0
chr1	330800	True	2	2	1	2
chr1	330900	False	1	0	0	1
chr1	330950	False	0	4	1	0
chr1	331000	False	1	2	0	1
chr1	331050	False	0	3	0	0
chr1	331100	False	0	5	0	3
chr1	331150	False	1	0	0	1
chr1	331250	False	0	1	1	1
chr1	331300	False	3	1	0	0
chr1	331400	False	1	0	0	2
chr1	331450	False	1	0	1	0
chr1	331500	False	2	1	2	0
chr1	331550	False	2	0	1	3
chr1	331600	False	1	2	1	2
chr1	331650	False	1	2	0	2
chr1	331700	False	1	2	0	0
chr1	331900	False	1	3	0	0
chr1	332050	False	1	1	1	4
chr1	332200	False	1	0	0	0
chr1	332300	False	0	1	0	0
chr1	332500	False	0	1	1	0
chr1	332600	False	0	2	1	1
chr1	333000	False	2	1	3	1
chr1	333050	False	1	1	0	2
chr1	333150	False	2	2	1	7
chr1	333250	False	3	2	3	2
chr1	333300	False	2	0	3	2
chr1	333350	False	0	1	1	2
chr1	333550	False	2	3	2	1
chr1	333650	False	0	2	1	1
chr1	333750	False	2	5	1	3
chr1	333800	False	0	3	0	1
chr1	333850	False	0	1	0	0
chr1	333900	False	0	2	0	3
chr1	333950	False	2	1	0	0
chr1	334050	False	1	1	4	2
chr1	334150	False	3	1	2	1
chr1	334200	False	2	0	1	1
chr1	334300	False	1	3	4	1
chr1	334400	False	1	0	1	1
chr1	334450	False	1	5	1	0
chr1	334500	False	0	1	0	0
chr1	334600	False	0	2	1	0
chr1	334700	False	1	0	0	0
chr1	334850	False	0	1	0	0
chr1	335200	False	1	0	0	0
chr1	336350	False	0	1	2	1
chr1	337000	False	0	1	2	0
chr1	337750	False	1	0	1	1
chr1	338000	False	0	1	4	1
chr1	338050	False	3	1	2	3
chr1	338150	False	0	1	1	1
chr1	338450	False	1	2	2	2
chr1	338550	False	0	1	0	1
chr1	338600	False	0	3	0	2
chr1	338700	False	0	1	2	2
chr1	339050	False	1	0	0	2
chr1	339100	False	1	1	0	1
chr1	339150	False	0	1	0	0
chr1	339200	False	0	1	2	1
chr1	339250	False	2	0	0	2
chr1	339300	False	1	1	1	2
chr1	339700	False	0	1	0	2
chr1	340300	False	1	1	1	2
chr1	341750	False	0	1	1	0
chr1	341950	False	0	1	1	0
chr1	342000	False	1	0	2	1
chr1	342050	False	2	1	0	2
chr1	342400	False	0	1	1	2
chr1	342550	False	1	0	1	3
chr1	342750	False	1	0	1	0
chr1	343400	False	0	2	0	2
chr1	343450	False	1	0	1	1
chr1	343700	False	0	1	3	4
chr1	344500	False	0	1	3	2
chr1	345350	False	1	1	3	2
chr1	345450	False	0	1	1	1
chr1	345600	False	1	0	0	4
chr1	345650	False	0	1	2	3
chr1	346700	False	0	1	1	0
chr1	347100	False	1	1	0	6
chr1	347450	False	0	3	2	3
chr1	347500	False	1	4	2	4
chr1	347650	False	1	3	3	3
chr1	347700	False	1	1	1	1
chr1	347950	False	0	2	5	0
chr1	348400	False	0	1	0	2
chr1	348450	False	1	0	0	1
chr1	348500	False	1	1	2	0
chr1	348550	False	2	1	0	0
chr1	348750	False	1	0	5	2
chr1	348900	False	1	0	0	2
chr1	348950	False	0	1	0	0
chr1	349250	False	1	0	0	2
chr1	349300	False	1	0	1	3
chr1	349350	False	2	1	0	1
chr1	349850	False	0	1	1	3
chr1	350700	False	2	1	2	2
chr1	350750	False	1	0	0	1
chr1	350800	False	0	1	2	1
chr1	351050	False	0	1	1	0
chr1	351100	False	0	1	0	1
chr1	351200	False	0	3	2	0
chr1	352000	False	1	1	0	1
chr1	352050	False	1	1	0	2
chr1	352200	False	0	3	2	0
chr1	352550	False	0	1	1	1
chr1	352800	False	1	0	3	2
chr1	352950	False	2	1	3	1
chr1	353000	False	1	1	1	1
chr1	353050	False	1	0	2	1
chr1	353150	False	2	0	1	2
chr1	353200	False	0	1	0	2
chr1	353250	False	1	1	3	1
chr1	353300	False	0	1	0	0
chr1	353350	False	2	0	2	3
chr1	353400	False	0	1	1	0
chr1	353450	False	1	1	2	1
chr1	353500	False	1	0	0	1
chr1	353600	False	1	0	0	2
chr1	353650	False	0	1	2	2
chr1	353700	False	1	0	1	1
chr1	353750	False	3	2	0	4
chr1	353800	False	2	1	1	2
chr1	353850	False	1	1	0	1
chr1	353900	False	0	1	0	4
chr1	354000	False	0	1	4	3
chr1	354050	False	1	1	0	3
chr1	354150	False	0	1	1	1
chr1	354300	False	1	2	1	2
chr1	354450	False	2	1	1	3
chr1	354500	False	2	2	3	1
chr1	354550	False	1	1	2	0
chr1	354600	False	1	0	0	0
chr1	354650	False	1	2	2	1
chr1	354700	False	1	0	0	1
chr1	354750	False	1	1	0	1
chr1	354800	False	2	0	0	2
chr1	354850	False	1	0	1	0
chr1	354900	False	0	1	4	3
chr1	354950	False	0	5	0	2
chr1	355000	False	0	1	0	2
chr1	355050	False	0	3	0	1
chr1	355100	False	1	1	0	6
chr1	355150	False	1	0	0	1
chr1	355250	False	0	1	0	2
chr1	355400	False	0	1	3	1
chr1	355450	True	1	1	0	3
chr1	355500	True	3	3	1	2
chr1	355550	True	1	0	1	2
chr1	355600	True	1	4	1	2
chr1	355650	True	2	0	0	0
chr1	355700	True	3	1	2	1
chr1	355750	True	2	1	1	2
chr1	355850	True	0	2	1	1
chr1	355900	True	2	0	2	2
chr1	355950	False	1	0	0	2
chr1	356000	False	1	0	4	1
chr1	356050	False	1	0	1	2
chr1	356100	False	0	1	1	0
chr1	356250	False	0	1	2	1
chr1	356300	False	0	1	0	3
chr1	356400	False	1	0	1	1
chr1	356550	False	2	0	3	2
chr1	356600	False	2	1	0	1
chr1	356800	False	0	1	1	0
chr1	356850	False	1	1	1	2
chr1	356900	False	1	0	2	4
chr1	356950	False	0	1	1	4
chr1	357000	False	1	0	2	4
chr1	357050	False	0	1	2	0
chr1	357800	False	0	2	2	1
chr1	357850	False	0	2	4	3
chr1	357900	False	3	3	1	1
chr1	357950	False	1	1	3	2
chr1	358000	False	1	1	2	1
chr1	358100	False	0	1	0	1
chr1	358550	False	0	2	2	1
chr1	358700	False	0	1	1	2
chr1	358750	False	0	1	2	2
chr1	358800	False	0	3	2	0
chr1	358900	False	1	1	1	0
chr1	358950	False	1	1	1	1
chr1	359000	False	0	3	3	4
chr1	359050	False	1	2	1	1
chr1	359100	False	1	2	1	2
chr1	359150	False	0	2	2	3
chr1	359450	False	1	0	2	2
chr1	359950	False	0	2	2	4
chr1	360000	False	1	2	1	2
chr1	360050	False	3	4	1	0
chr1	360100	False	3	2	0	3
chr1	360150	False	0	2	1	1
chr1	360300	False	2	2	0	3
chr1	360350	False	0	1	5	6
chr1	360450	False	0	3	1	3
chr1	360500	False	1	0	1	3
chr1	360600	False	2	2	1	4
chr1	360650	False	0	1	2	0
chr1	360700	False	1	2	3	4
chr1	360750	False	0	2	1	6
chr1	360800	False	0	3	2	3
chr1	360850	False	0	1	2	1
chr1	360950	False	0	1	0	3
chr1	361000	False	1	2	3	0
chr1	361050	False	0	1	2	3
chr1	361100	False	0	1	2	1
chr1	361400	False	0	1	1	1
chr1	361550	False	2	1	3	2
chr1	361600	False	0	2	2	3
chr1	361750	False	1	0	2	1
chr1	361800	False	1	1	1	1
chr1	362150	False	1	1	0	2
chr1	362200	False	1	2	1	0
chr1	362300	False	2	1	1	2
chr1	362450	False	1	0	2	3
chr1	362550	False	1	1	1	2
chr1	362600	False	3	2	2	3
chr1	362650	False	0	1	4	2
chr1	362950	False	0	1	5	4
chr1	363600	False	1	3	2	3
